QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.20925975198846258, 'Canvas')","(0.21221512347318486, 'Springer')","(0.22421808270168642, 'Hosting')","(0.23866234911377288, 'JSON')","(0.24134655127487034, 'URN')","(0.24274551266953887, 'LastAnnotation')","(0.2706548291175619, 'TXT')","(0.2727420370361506, 'PreviousAssignments')","(0.29054581629414156, 'Dropbox')","(0.2938726148404161, 'DOI')","(0.2985666592057714, 'TextSummary')","(0.31495452124615886, 'Neo4J')","(0.31512422504371385, 'ScienceDirect')","(0.34041321495568655, 'AnnotationList')","(0.37674173659483134, 'PDF')","(0.3771153395691673, 'DeleteAll')","(0.3907158939504326, 'ImportAnnotations')","(0.49062962712347585, 'Categorize')","(0.49643861757110164, 'SuggestedLiterature')","(0.5195851474843665, 'Update')","(0.5196145470844888, 'Delete')","(0.5197008273412408, 'Create')","(0.5213733110861869, 'MoodleReport')","(0.5218920907847124, 'UserFilter')","(0.5586253412653843, 'ACM')","(0.5586253412653843, 'URL')","(0.5616477206239259, 'MoodleResource')","(0.5657175601634692, 'Hypothesis')","(0.5682303340548243, 'MoodleComment')","(0.571274537217761, 'Manual')","(0.58770557237842, 'Remote')","(0.6009970229047223, 'Replying')","(0.6057895033586562, 'Autocomplete')","(0.6112138313803369, 'ImportCodebook')","(0.6160815504015491, 'SentimentAnalysis')","(0.6225198285229725, 'SidebarNavigation')","(0.6232633595362906, 'BuiltIn')","(0.6302580033754586, 'Selector')","(0.6361414536276375, 'MoodleResourceBased')","(0.6361414536276381, 'Alphabetical')","(0.6361414536276381, 'Number')","(0.643256746033698, 'WebAnnotationClient')","(0.6439061544531423, 'CodebookDelete')","(0.6452633441593167, 'ApplicationBased')","(0.6552228369455327, 'Date')","(0.6576916226354507, 'HTML')","(0.6626882586319496, 'ExportCodebook')","(0.6674382388041212, 'Export')","(0.6733716715212796, 'Assessing')","(0.6810617170262916, 'Commenting')","(0.6830027536343238, 'MoodleConsumer')","(0.6860899898117301, 'Classifying')","(0.6869928412394789, 'Codebook')","(0.6873332966210333, 'BrowserStorage')","(0.6876587113227238, 'GoogleSheetProvider')","(0.6885317621372999, 'Hierarchy')","(0.6886885836740858, 'GoogleSheetConsumer')","(0.6889796031884861, 'RenameCodebook')","(0.6890488882677073, 'Multivalued')","(0.6894104631809965, 'MoodleProvider')","(0.6901290004948814, 'AnnotationServer')","(0.6911634116091369, 'CodebookUpdate')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.2862604467615441, 'TextSummary')","(0.4282816299983738, 'PDF')","(0.4819248728264451, 'URN')","(0.5216102852911708, 'BuiltIn')","(0.5227099980030778, 'Assessing')","(0.5338265112546183, 'ApplicationBased')","(0.5393080107522457, 'ImportCodebook')","(0.5494714423069829, 'Commenting')","(0.5604039044347876, 'DeleteAll')","(0.5607159913052367, 'ACM')","(0.5607159913052367, 'URL')","(0.6023804813489126, 'Categorize')","(0.6131520578444816, 'SuggestedLiterature')","(0.6160815504015491, 'AnnotatedPDF')","(0.6223694572628682, 'Alphabetical')","(0.6223694572628682, 'MoodleResourceBased')","(0.6223694572628682, 'Number')","(0.6291021496772837, 'WebAnnotationClient')","(0.6322946281797355, 'MoodleComment')","(0.641327756137532, 'Date')","(0.6440344922626957, 'HTML')","(0.6465868544149368, 'MoodleResource')","(0.6555675969606132, 'Export')","(0.6562197658976816, 'GoogleSheetProvider')","(0.656555601650842, 'Manual')","(0.6593711311945483, 'Hierarchy')","(0.6607152104139326, 'TXT')","(0.6628701990396606, 'Canvas')","(0.6635422039616473, 'LastAnnotation')","(0.6668887307453968, 'AnnotationList')","(0.6700826119059247, 'Remote')","(0.6708526865884756, 'Dropbox')","(0.671300967291975, 'JSON')","(0.6728410037347341, 'Autocomplete')","(0.6742038771725094, 'Neo4J')","(0.6746092697920723, 'Selector')","(0.6754129036224649, 'DOI')","(0.6762353695736106, 'ScienceDirect')","(0.6767717947088372, 'MoodleConsumer')","(0.6768583566705497, 'MoodleReport')","(0.6773777294143761, 'PreviousAssignments')","(0.6774817600772665, 'Replying')","(0.6783091839317605, 'ImportAnnotations')","(0.6795538176354177, 'Springer')","(0.6802540801679112, 'Update')","(0.6803078320938031, 'Delete')","(0.6803151380014878, 'Classifying')","(0.6803700981571188, 'SidebarNavigation')","(0.6804652682582315, 'Create')","(0.6806188358850385, 'Hypothesis')","(0.6810472359497677, 'Codebook')","(0.683169785177419, 'BrowserStorage')","(0.6833077098241117, 'Hosting')","(0.6837446299457011, 'ExportCodebook')","(0.6842931580601695, 'UserFilter')","(0.6844824384267488, 'MoodleProvider')","(0.6851038003067198, 'CodebookDelete')","(0.6859596840575097, 'GoogleSheetConsumer')","(0.6863674481247096, 'RenameCodebook')","(0.6864639835534014, 'Multivalued')","(0.6879388677460352, 'AnnotationServer')","(0.6892884928227068, 'CodebookUpdate')","(1, 'SentimentAnalysis')"
Create,"(4.999056517431643e-07, 'Delete')","(8.991515927951682e-07, 'Update')","(0.0003084666014502718, 'UserFilter')","(0.1123935521880106, 'DeleteAll')","(0.15854699199395222, 'JSON')","(0.2296073922314309, 'ImportAnnotations')","(0.42370335659244496, 'Remote')","(0.4455789459935464, 'Neo4J')","(0.4608323265388115, 'Replying')","(0.48861077775382505, 'Autocomplete')","(0.49746636278349743, 'ImportCodebook')","(0.5197008273412408, 'AnnotatedPDF')","(0.5358531722302524, 'SidebarNavigation')","(0.5374273536693754, 'BuiltIn')","(0.539016547309517, 'MoodleReport')","(0.5672010938579592, 'Selector')","(0.5956932225710714, 'CodebookDelete')","(0.602059154086289, 'ApplicationBased')","(0.6221496923671364, 'ACM')","(0.6221496923671364, 'URL')","(0.6282548706364026, 'MoodleResource')","(0.6366495999372896, 'PreviousAssignments')","(0.6422347012271766, 'ExportCodebook')","(0.6602874969606753, 'MoodleResourceBased')","(0.660287496960676, 'Alphabetical')","(0.660287496960676, 'Number')","(0.6637821031855428, 'WebAnnotationClient')","(0.6697450198696853, 'Date')","(0.6709984075658797, 'HTML')","(0.6745575690364054, 'PDF')","(0.6760894616220485, 'Export')","(0.6786693341554895, 'TXT')","(0.6791471640232232, 'Canvas')","(0.67927071442368, 'Assessing')","(0.6796462458775379, 'LastAnnotation')","(0.6804100152945813, 'URN')","(0.6804652682582315, 'SentimentAnalysis')","(0.6805670996877148, 'MoodleComment')","(0.680974360678391, 'Categorize')","(0.6810602867535278, 'AnnotationList')","(0.6814476842447317, 'TextSummary')","(0.682850567263306, 'Dropbox')","(0.6839332427301287, 'Commenting')","(0.6845115715601519, 'SuggestedLiterature')","(0.6849412865348482, 'DOI')","(0.6852177409092267, 'MoodleConsumer')","(0.6853322509663502, 'ScienceDirect')","(0.6862006381296217, 'Springer')","(0.687348682733079, 'Classifying')","(0.6880169184476272, 'Codebook')","(0.6880737413776177, 'Hypothesis')","(0.6883320149862409, 'BrowserStorage')","(0.6883471267067311, 'Hosting')","(0.688532850254244, 'GoogleSheetProvider')","(0.6892618684479104, 'Hierarchy')","(0.6894088216048064, 'GoogleSheetConsumer')","(0.6895588710062538, 'Manual')","(0.6896386023015015, 'RenameCodebook')","(0.6896936366456804, 'Multivalued')","(0.6899920839384868, 'MoodleProvider')","(0.6905689807844424, 'AnnotationServer')","(0.6914418311592809, 'CodebookUpdate')","(1, 'Create')"
GoogleSheetConsumer,"(0.12315747056058246, 'GoogleSheetProvider')","(0.32355198951852426, 'Dropbox')","(0.4255396035628331, 'DOI')","(0.45550756518944596, 'ScienceDirect')","(0.5305400389563927, 'MoodleConsumer')","(0.5684733254063074, 'TXT')","(0.5879640390850432, 'SuggestedLiterature')","(0.6184240560133292, 'Hypothesis')","(0.6353305571256438, 'ACM')","(0.6353305571256438, 'URL')","(0.6387024371309171, 'ImportCodebook')","(0.6703599313661983, 'MoodleResourceBased')","(0.6703599313661989, 'Alphabetical')","(0.6703599313661989, 'Number')","(0.6733305181561672, 'WebAnnotationClient')","(0.6781962390558354, 'Date')","(0.6791769094762892, 'HTML')","(0.6822568741092935, 'PDF')","(0.6829567367004058, 'Export')","(0.6850326903097287, 'Canvas')","(0.6852191997988077, 'Assessing')","(0.6854725871858969, 'LastAnnotation')","(0.6859596840575097, 'SentimentAnalysis')","(0.6860301620567644, 'URN')","(0.6860401234863369, 'MoodleComment')","(0.6863685520201208, 'AnnotationList')","(0.6864718733189786, 'Categorize')","(0.6866019439007076, 'TextSummary')","(0.6874006696969998, 'Remote')","(0.6874572813521308, 'JSON')","(0.6880219253834541, 'Commenting')","(0.6885023224636058, 'Autocomplete')","(0.6886663241100683, 'Neo4J')","(0.6886885836740858, 'AnnotatedPDF')","(0.689099209218944, 'Selector')","(0.6891816798091046, 'Springer')","(0.6893546582292418, 'DeleteAll')","(0.6893558640838485, 'Update')","(0.6893693227068314, 'Delete')","(0.6894088216048064, 'Create')","(0.6894390653419826, 'ImportAnnotations')","(0.68950382525435, 'PreviousAssignments')","(0.6895303622752782, 'MoodleReport')","(0.6896868820016789, 'Replying')","(0.6897373168096461, 'MoodleResource')","(0.6900023040967376, 'Classifying')","(0.6902238554026123, 'SidebarNavigation')","(0.6904209673706602, 'Hosting')","(0.6904239863564889, 'BrowserStorage')","(0.6904242741813856, 'UserFilter')","(0.6904444368125586, 'Codebook')","(0.6906113873683835, 'BuiltIn')","(0.6906752800148024, 'ApplicationBased')","(0.6908908752110806, 'ExportCodebook')","(0.6909747316101849, 'CodebookDelete')","(0.6910526594036153, 'RenameCodebook')","(0.691084133671082, 'Multivalued')","(0.6912849471739473, 'Hierarchy')","(0.6913228840435681, 'Manual')","(0.6916008045215116, 'AnnotationServer')","(0.691659653138174, 'MoodleProvider')","(0.6921592373574614, 'CodebookUpdate')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.2835192347671573, 'Hierarchy')","(0.37319077455550503, 'Remote')","(0.5006900360678674, 'Selector')","(0.6140019398123433, 'SidebarNavigation')","(0.6418233218369813, 'ACM')","(0.6418233218369813, 'URL')","(0.6756019161756763, 'MoodleResourceBased')","(0.6756019161756766, 'Alphabetical')","(0.6756019161756766, 'Number')","(0.6783600217920921, 'WebAnnotationClient')","(0.6827779756465089, 'Date')","(0.6836465611520531, 'HTML')","(0.6865193379005543, 'PDF')","(0.6868809937835886, 'Export')","(0.6885381993224751, 'Canvas')","(0.6886092739150478, 'TXT')","(0.6887458115373593, 'Assessing')","(0.6889448720162767, 'LastAnnotation')","(0.6892884928227068, 'SentimentAnalysis')","(0.6893577168380906, 'MoodleComment')","(0.689405980040505, 'URN')","(0.6896097595306012, 'AnnotationList')","(0.6897738665534545, 'TextSummary')","(0.689783381786479, 'Categorize')","(0.6903540226009477, 'JSON')","(0.6904193489897579, 'Dropbox')","(0.690699400509593, 'Commenting')","(0.6911262731936092, 'MoodleConsumer')","(0.691161365997531, 'Autocomplete')","(0.6911634116091369, 'AnnotatedPDF')","(0.6911635078321541, 'DOI')","(0.6911893518985452, 'SuggestedLiterature')","(0.6912111468636304, 'Neo4J')","(0.6912852523405438, 'ScienceDirect')","(0.691320511467036, 'Springer')","(0.6914138865988926, 'Update')","(0.6914210080600587, 'Delete')","(0.6914418311592809, 'Create')","(0.6915621916950536, 'DeleteAll')","(0.6915662270117647, 'ImportAnnotations')","(0.6916611072376045, 'PreviousAssignments')","(0.691695563615607, 'MoodleReport')","(0.6917683080152219, 'Replying')","(0.6918021370150026, 'MoodleResource')","(0.6918412260416185, 'Classifying')","(0.6919389240031031, 'UserFilter')","(0.6919760871349874, 'Hosting')","(0.6919817703434448, 'BrowserStorage')","(0.6920356942259056, 'ImportCodebook')","(0.6920713796047466, 'Codebook')","(0.6921487188373996, 'Hypothesis')","(0.6921592373574614, 'GoogleSheetConsumer')","(0.6922151043194331, 'RenameCodebook')","(0.6922174813301931, 'CodebookDelete')","(0.692219329993949, 'ExportCodebook')","(0.692222149329975, 'BuiltIn')","(0.6922285054286013, 'Multivalued')","(0.6922334587337644, 'ApplicationBased')","(0.6923299191614811, 'GoogleSheetProvider')","(0.6924360928269933, 'Manual')","(0.6924461862820466, 'AnnotationServer')","(0.6926080930264025, 'MoodleProvider')","(1, 'CodebookUpdate')"
Export,"(0.005719644431217776, 'Date')","(0.03450748844771884, 'Alphabetical')","(0.03450748844771884, 'Number')","(0.20063977505120784, 'Codebook')","(0.22841752035347002, 'Hierarchy')","(0.23919792386861866, 'Classifying')","(0.24569168817388348, 'Autocomplete')","(0.27325330136701376, 'ImportAnnotations')","(0.4179888569920208, 'ImportCodebook')","(0.44544640606943603, 'ExportCodebook')","(0.46004515879767754, 'BuiltIn')","(0.5280800118219303, 'ACM')","(0.5280800118219303, 'URL')","(0.5629262630416656, 'GoogleSheetProvider')","(0.5978646418294038, 'MoodleResourceBased')","(0.6064012230606416, 'WebAnnotationClient')","(0.6261341486020346, 'HTML')","(0.6324579496018929, 'PDF')","(0.6378419127882939, 'MoodleProvider')","(0.6476977993103541, 'TXT')","(0.6512718795251143, 'Assessing')","(0.6522338700126677, 'Canvas')","(0.6523402698295543, 'LastAnnotation')","(0.6539161699257714, 'URN')","(0.6544263103493244, 'Categorize')","(0.6555675969606132, 'SentimentAnalysis')","(0.6556247723482488, 'MoodleComment')","(0.6568377906522558, 'AnnotationList')","(0.6581465670180051, 'TextSummary')","(0.6603222900846646, 'Remote')","(0.6617780850631384, 'Dropbox')","(0.6628672957736882, 'JSON')","(0.663882034312888, 'SuggestedLiterature')","(0.6642398311033645, 'Selector')","(0.6647938062067127, 'Neo4J')","(0.6666126666779315, 'Commenting')","(0.6674382388041212, 'AnnotatedPDF')","(0.6674507781139652, 'DOI')","(0.6676237290932997, 'MoodleReport')","(0.6684651841949669, 'ScienceDirect')","(0.6684747616004473, 'Replying')","(0.6688501893105987, 'MoodleResource')","(0.6689702979260033, 'PreviousAssignments')","(0.6690545217630737, 'DeleteAll')","(0.6703688501530704, 'MoodleConsumer')","(0.6712534944698951, 'ApplicationBased')","(0.6726732764195886, 'Hypothesis')","(0.6730266166959169, 'SidebarNavigation')","(0.6749131367765663, 'Springer')","(0.6758177399019221, 'Update')","(0.6758869476588142, 'Delete')","(0.6760894616220485, 'Create')","(0.6778937732527017, 'Manual')","(0.6784574446790961, 'BrowserStorage')","(0.6787974194491142, 'Hosting')","(0.6809183575262534, 'UserFilter')","(0.6809971096102714, 'CodebookDelete')","(0.6829567367004058, 'GoogleSheetConsumer')","(0.6834487479176472, 'RenameCodebook')","(0.6835648167938593, 'Multivalued')","(0.6853171548162793, 'AnnotationServer')","(0.6868809937835886, 'CodebookUpdate')","(1, 'Export')"
BrowserStorage,"(0.5077739189364092, 'WebAnnotationClient')","(0.516419159483428, 'AnnotationServer')","(0.5291878569963864, 'Hypothesis')","(0.5424603582477864, 'Remote')","(0.5720702415904335, 'Neo4J')","(0.5720836340720472, 'ApplicationBased')","(0.5786964585421623, 'ScienceDirect')","(0.5830829208397879, 'MoodleProvider')","(0.5924723022181217, 'BuiltIn')","(0.5953179062401938, 'GoogleSheetProvider')","(0.5971193350151405, 'Codebook')","(0.6001667569445357, 'DOI')","(0.6067309679958409, 'ACM')","(0.6067309679958409, 'URL')","(0.6125848694995161, 'MoodleResource')","(0.6318606749688795, 'Manual')","(0.6395889944573201, 'ImportCodebook')","(0.6408971452926544, 'Hosting')","(0.6416141790926555, 'Autocomplete')","(0.6521914321866767, 'Replying')","(0.65879241895396, 'MoodleResourceBased')","(0.6587924189539602, 'Alphabetical')","(0.6587924189539602, 'Number')","(0.6709808031906013, 'Date')","(0.672518931896235, 'HTML')","(0.677444536523404, 'PDF')","(0.6784574446790961, 'Export')","(0.6816305539092822, 'TXT')","(0.6817069823433004, 'Canvas')","(0.6820247631341116, 'Assessing')","(0.6824219458604515, 'LastAnnotation')","(0.683169785177419, 'SentimentAnalysis')","(0.6832985905882694, 'MoodleComment')","(0.6833070313165543, 'URN')","(0.6838118062073859, 'AnnotationList')","(0.6840142874654099, 'Categorize')","(0.684170293340765, 'TextSummary')","(0.6854747991016148, 'JSON')","(0.6855467340067392, 'Dropbox')","(0.6863186698795465, 'Commenting')","(0.6872185902109413, 'SuggestedLiterature')","(0.6873332966210333, 'AnnotatedPDF')","(0.6873769597214977, 'MoodleConsumer')","(0.6879745751309325, 'Selector')","(0.6880047431833773, 'Springer')","(0.6882559735864373, 'Update')","(0.6882753141159493, 'Delete')","(0.6883075552299934, 'DeleteAll')","(0.6883320149862409, 'Create')","(0.6884135243774627, 'ImportAnnotations')","(0.6885261863176515, 'PreviousAssignments')","(0.6885685409642848, 'MoodleReport')","(0.6891991605815037, 'Classifying')","(0.6895069610941302, 'SidebarNavigation')","(0.6897548710913484, 'UserFilter')","(0.6903849602906449, 'ExportCodebook')","(0.6904239863564889, 'GoogleSheetConsumer')","(0.6904944383184392, 'CodebookDelete')","(0.6905955697415547, 'RenameCodebook')","(0.6906367480705944, 'Multivalued')","(0.6908659470338201, 'Hierarchy')","(0.6919817703434448, 'CodebookUpdate')","(1, 'BrowserStorage')"
Dropbox,"(0.06615987861968074, 'DOI')","(0.10816115935157464, 'ScienceDirect')","(0.12345993918381132, 'TXT')","(0.13098193964787597, 'Canvas')","(0.13500321453730127, 'Springer')","(0.14971420349502326, 'Hosting')","(0.15664587935593532, 'URN')","(0.17194652128672283, 'LastAnnotation')","(0.23317385456557566, 'PreviousAssignments')","(0.24011616654258383, 'TextSummary')","(0.29054581629414156, 'AnnotatedPDF')","(0.29059584360239554, 'AnnotationList')","(0.30968780510825245, 'PDF')","(0.32355198951852426, 'GoogleSheetConsumer')","(0.3377363108346203, 'JSON')","(0.36406679846655826, 'Neo4J')","(0.3719407108831633, 'GoogleSheetProvider')","(0.3835381916336942, 'SuggestedLiterature')","(0.4502443713516886, 'Categorize')","(0.48472681500501624, 'Hypothesis')","(0.5028659010270344, 'ImportAnnotations')","(0.5083089441710252, 'DeleteAll')","(0.5568011085912794, 'ACM')","(0.5568011085912794, 'URL')","(0.5596302439905068, 'Manual')","(0.5715034789994842, 'MoodleConsumer')","(0.5728443296022301, 'MoodleReport')","(0.6127623491829004, 'HTML')","(0.6291159258284973, 'Alphabetical')","(0.6291159258284973, 'MoodleResourceBased')","(0.6291159258284973, 'Number')","(0.6362008416069463, 'WebAnnotationClient')","(0.6439383512940187, 'ImportCodebook')","(0.648492831839091, 'Date')","(0.6612897966765252, 'Replying')","(0.6617780850631384, 'Export')","(0.6649143573516554, 'Selector')","(0.6683832663855269, 'Assessing')","(0.6703277512430681, 'ApplicationBased')","(0.6708526865884756, 'SentimentAnalysis')","(0.6710498822459565, 'MoodleComment')","(0.6725420712404439, 'BuiltIn')","(0.6731621428099392, 'Codebook')","(0.6750939191121723, 'Remote')","(0.6777505299295901, 'Commenting')","(0.6777924616957183, 'MoodleResource')","(0.6780714230434823, 'Autocomplete')","(0.682674793690045, 'Update')","(0.6827195196744633, 'Delete')","(0.682850567263306, 'Create')","(0.683530612785501, 'MoodleProvider')","(0.6836641491414008, 'Classifying')","(0.6839761259788062, 'SidebarNavigation')","(0.6855467340067392, 'BrowserStorage')","(0.6860667480461007, 'UserFilter')","(0.6861901942926378, 'Hierarchy')","(0.686389159210288, 'ExportCodebook')","(0.6871431735016432, 'CodebookDelete')","(0.6878447840390278, 'RenameCodebook')","(0.6879283678750824, 'Multivalued')","(0.6892168488829773, 'AnnotationServer')","(0.6904193489897579, 'CodebookUpdate')","(1, 'Dropbox')"
BuiltIn,"(0.04000574841089849, 'ImportCodebook')","(0.06521085913267743, 'ApplicationBased')","(0.13143197765569403, 'Codebook')","(0.1436080468260512, 'ExportCodebook')","(0.17795968951511687, 'Manual')","(0.2040687134545926, 'CodebookDelete')","(0.23786893395072453, 'RenameCodebook')","(0.36896962976974773, 'DeleteAll')","(0.3882025953336292, 'Remote')","(0.3978060555842439, 'Autocomplete')","(0.4005987506894732, 'WebAnnotationClient')","(0.4054629450272145, 'GoogleSheetProvider')","(0.4128599723699049, 'ImportAnnotations')","(0.4261676709135763, 'AnnotationServer')","(0.43397420998852076, 'Hypothesis')","(0.43965687357631933, 'Alphabetical')","(0.43965687357631933, 'Number')","(0.44221477128598763, 'Neo4J')","(0.4514125930115175, 'Date')","(0.46004515879767754, 'Export')","(0.5019102696173917, 'MoodleResource')","(0.5086889222273343, 'Hierarchy')","(0.5178382960661735, 'ACM')","(0.5178382960661735, 'URL')","(0.5216102852911708, 'SentimentAnalysis')","(0.5244268783929467, 'Classifying')","(0.5339769380930623, 'ScienceDirect')","(0.5373418794987815, 'Update')","(0.5373636655224019, 'Delete')","(0.5374273536693754, 'Create')","(0.5389322226712936, 'UserFilter')","(0.5434769153774015, 'Replying')","(0.5449910464525339, 'MoodleProvider')","(0.5545527606866845, 'JSON')","(0.5615709562628951, 'PreviousAssignments')","(0.5617650357568005, 'PDF')","(0.5637678143127989, 'Selector')","(0.5650314445227109, 'TextSummary')","(0.5681479954865869, 'DOI')","(0.5924723022181217, 'BrowserStorage')","(0.5930014456585435, 'URN')","(0.6162500326611077, 'HTML')","(0.6173470593772514, 'Assessing')","(0.6232633595362906, 'AnnotatedPDF')","(0.6272842359055217, 'MoodleResourceBased')","(0.6279769205284695, 'Hosting')","(0.6294831413885098, 'Commenting')","(0.629743683763714, 'SidebarNavigation')","(0.6300957673890386, 'MoodleReport')","(0.6306472465453441, 'Categorize')","(0.6358211214121314, 'SuggestedLiterature')","(0.6725420712404439, 'Dropbox')","(0.6761972314453102, 'Canvas')","(0.6765500909980158, 'TXT')","(0.67787405295055, 'LastAnnotation')","(0.6795426937505382, 'MoodleComment')","(0.680574167975418, 'AnnotationList')","(0.6867124116155405, 'MoodleConsumer')","(0.6874446079001312, 'Springer')","(0.6906113873683835, 'GoogleSheetConsumer')","(0.6908485821007873, 'Multivalued')","(0.692222149329975, 'CodebookUpdate')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.06997837562193183, 'AnnotationServer')","(0.1194651310113345, 'Hypothesis')","(0.1939031812260843, 'Remote')","(0.3239691895846146, 'ApplicationBased')","(0.3270140062424566, 'Neo4J')","(0.36236771352988967, 'ScienceDirect')","(0.3811551603693398, 'ACM')","(0.3811551603693398, 'URL')","(0.4005987506894732, 'BuiltIn')","(0.41736101725052877, 'GoogleSheetProvider')","(0.43073208500284965, 'Codebook')","(0.44219460519283976, 'DOI')","(0.4658171653526414, 'MoodleProvider')","(0.47671288439828774, 'MoodleResource')","(0.5077739189364092, 'BrowserStorage')","(0.517069183597897, 'MoodleResourceBased')","(0.517069183597898, 'Alphabetical')","(0.517069183597898, 'Number')","(0.5433288600605044, 'Manual')","(0.5454745865508499, 'ImportCodebook')","(0.548724337516344, 'Autocomplete')","(0.5679530497924417, 'Date')","(0.575343066622788, 'HTML')","(0.5759662704819304, 'Hosting')","(0.5786818441679602, 'Replying')","(0.5807283656781292, 'PDF')","(0.6064012230606416, 'Export')","(0.6118446550012988, 'TXT')","(0.6209871081173661, 'Assessing')","(0.6219887505639411, 'Categorize')","(0.6223933969481894, 'LastAnnotation')","(0.6235743795231752, 'URN')","(0.6251101319801263, 'Canvas')","(0.6285207336044729, 'MoodleComment')","(0.6291021496772837, 'SentimentAnalysis')","(0.6294940316151947, 'AnnotationList')","(0.6314740660567103, 'Selector')","(0.6317373681554921, 'TextSummary')","(0.6341949938055518, 'SuggestedLiterature')","(0.6362008416069463, 'Dropbox')","(0.6378508200492419, 'MoodleReport')","(0.6393919727157544, 'JSON')","(0.6427048503807749, 'PreviousAssignments')","(0.643256746033698, 'AnnotatedPDF')","(0.6432719539051037, 'DeleteAll')","(0.6465453427336899, 'Commenting')","(0.648312961298406, 'ImportAnnotations')","(0.6490733852570436, 'SidebarNavigation')","(0.6495515485213186, 'Hierarchy')","(0.6514075302191693, 'Classifying')","(0.6519976544217763, 'MoodleConsumer')","(0.6606140256040722, 'ExportCodebook')","(0.6620666117008429, 'Springer')","(0.663387795840531, 'Update')","(0.6634883385610362, 'Delete')","(0.6637821031855428, 'Create')","(0.6676317137045504, 'CodebookDelete')","(0.6705844295521803, 'UserFilter')","(0.6733305181561672, 'GoogleSheetConsumer')","(0.6739809890355792, 'RenameCodebook')","(0.6741336995744458, 'Multivalued')","(0.6783600217920921, 'CodebookUpdate')","(1, 'WebAnnotationClient')"
Classifying,"(0.17271116695065597, 'Autocomplete')","(0.21257647492613013, 'Hierarchy')","(0.23919792386861866, 'Export')","(0.24408320030168623, 'Date')","(0.2590982608797161, 'Alphabetical')","(0.2590982608797161, 'Number')","(0.2618607685799374, 'SidebarNavigation')","(0.2740945084346931, 'Replying')","(0.281083192349679, 'Selector')","(0.34077970689018083, 'Commenting')","(0.34139997704163366, 'Assessing')","(0.35228880084020814, 'Codebook')","(0.36720128082762715, 'Categorize')","(0.37741790551679333, 'SuggestedLiterature')","(0.39026198487946445, 'Multivalued')","(0.39725178237804726, 'ImportAnnotations')","(0.4164301020042323, 'AnnotationList')","(0.42409835163335663, 'MoodleReport')","(0.473625121499789, 'PDF')","(0.4952793532465904, 'ImportCodebook')","(0.5084945553002949, 'ExportCodebook')","(0.5095002944205619, 'TXT')","(0.5213886084232803, 'Neo4J')","(0.5244268783929467, 'BuiltIn')","(0.5351892500412155, 'LastAnnotation')","(0.5668179854856616, 'ACM')","(0.5668179854856616, 'URL')","(0.5811736934852474, 'Hypothesis')","(0.5984715717185769, 'GoogleSheetProvider')","(0.644584092746679, 'MoodleResourceBased')","(0.6514075302191693, 'WebAnnotationClient')","(0.6546833535272273, 'MoodleProvider')","(0.6648835202720842, 'HTML')","(0.6782115006190598, 'Canvas')","(0.6803151380014878, 'SentimentAnalysis')","(0.680502354275786, 'MoodleComment')","(0.680544836567019, 'URN')","(0.6817329555847114, 'TextSummary')","(0.6834983165598119, 'Remote')","(0.683541899050754, 'JSON')","(0.6836641491414008, 'Dropbox')","(0.6860899898117301, 'AnnotatedPDF')","(0.6860907546029926, 'DOI')","(0.686114641466892, 'MoodleConsumer')","(0.6865087040361673, 'ScienceDirect')","(0.6869189053106006, 'Springer')","(0.687249126855074, 'Update')","(0.6872744658106625, 'Delete')","(0.687348682733079, 'Create')","(0.6873894326373242, 'DeleteAll')","(0.6876828307775144, 'PreviousAssignments')","(0.6881182166364268, 'MoodleResource')","(0.6891733032749932, 'UserFilter')","(0.6891921685702993, 'Hosting')","(0.6891991605815037, 'BrowserStorage')","(0.6896450859052292, 'ApplicationBased')","(0.6900023040967376, 'GoogleSheetConsumer')","(0.69009635921857, 'CodebookDelete')","(0.6902114326209934, 'RenameCodebook')","(0.6906154760995542, 'Manual')","(0.6910522259395948, 'AnnotationServer')","(0.6918412260416185, 'CodebookUpdate')","(1, 'Classifying')"
