QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.22813978447208028, 'Canvas')","(0.22813978447208028, 'LastAnnotation')","(0.22843465034390872, 'AnnotationList')","(0.22907905328275258, 'ACM')","(0.22910423207440508, 'Springer')","(0.23162260840274101, 'PDF')","(0.2613886205695987, 'Hosting')","(0.29198933265042926, 'URN')","(0.3144992291771755, 'TextSummary')","(0.3303691296019533, 'TXT')","(0.36726840891291246, 'JSON')","(0.40610000517785183, 'MoodleComment')","(0.42271829636736213, 'Neo4J')","(0.4614000241139116, 'MoodleResource')","(0.47913493060030754, 'Categorize')","(0.4987617733306031, 'ApplicationBased')","(0.5130105201998927, 'BuiltIn')","(0.5150472910363135, 'DeleteAll')","(0.5200871436613006, 'SuggestedLiterature')","(0.5324391561374118, 'ImportAnnotations')","(0.5770981992174942, 'Manual')","(0.5860565273334133, 'Codebook')","(0.5875354137026153, 'URL')","(0.5928509329716642, 'Replying')","(0.6025286376244856, 'Selector')","(0.6184094836257327, 'SidebarNavigation')","(0.6402399994490608, 'WebAnnotationClient')","(0.6486494871211994, 'Alphabetical')","(0.6486494871211994, 'Number')","(0.6541220225844423, 'MoodleResourceBased')","(0.6632785813429647, 'Date')","(0.6710928172986557, 'Export')","(0.6732307728298572, 'HTML')","(0.6764781347441589, 'Assessing')","(0.6797676405031823, 'SentimentAnalysis')","(0.6819630758711437, 'Remote')","(0.6828662997178716, 'Commenting')","(0.6830861928695491, 'Dropbox')","(0.6832351965806247, 'Autocomplete')","(0.6850373961708267, 'ScienceDirect')","(0.685429647800559, 'DOI')","(0.685429647800559, 'MoodleConsumer')","(0.6855020909669007, 'Delete')","(0.6855020909669007, 'Update')","(0.6855375957375438, 'Create')","(0.6863220089752424, 'MoodleReport')","(0.6870548395237475, 'Classifying')","(0.6871435010893082, 'PreviousAssignments')","(0.6872722565484898, 'ImportCodebook')","(0.6877558082753027, 'Multivalued')","(0.6883885421691023, 'UserFilter')","(0.6886882099138689, 'ExportCodebook')","(0.6887818666694598, 'BrowserStorage')","(0.6893102756208218, 'CodebookDelete')","(0.6893442945084065, 'AnnotationServer')","(0.6895690076828724, 'GoogleSheetProvider')","(0.6895752471412238, 'Hierarchy')","(0.6895797693515459, 'RenameCodebook')","(0.6896320181738771, 'GoogleSheetConsumer')","(0.6899287243867217, 'Hypothesis')","(0.6905377221621694, 'MoodleProvider')","(0.6909569193987857, 'CodebookUpdate')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.27794775564474916, 'TextSummary')","(0.41667577845400494, 'Commenting')","(0.43959042098091883, 'URN')","(0.4677784611721323, 'Replying')","(0.5517151816366248, 'Selector')","(0.5636908724856331, 'Autocomplete')","(0.5743056678474029, 'DeleteAll')","(0.582952482420553, 'URL')","(0.5867424139842004, 'BrowserStorage')","(0.5931199349787729, 'BuiltIn')","(0.60078701388586, 'ApplicationBased')","(0.6040899119210353, 'ImportCodebook')","(0.6249157980278864, 'WebAnnotationClient')","(0.6327242395491689, 'Alphabetical')","(0.6327242395491689, 'Number')","(0.6381315592213797, 'MoodleResourceBased')","(0.6480196730919019, 'Date')","(0.6577146408678991, 'Export')","(0.6606504760102032, 'HTML')","(0.6637592272503987, 'PDF')","(0.6642515920839371, 'AnnotationList')","(0.6653944476281493, 'Assessing')","(0.6659184584076557, 'Canvas')","(0.6659184584076557, 'LastAnnotation')","(0.6677300082534459, 'TXT')","(0.670638906115995, 'MoodleComment')","(0.6711771901639102, 'Categorize')","(0.6726970799680048, 'Remote')","(0.6729908617123697, 'JSON')","(0.6761200714390989, 'Dropbox')","(0.6775231345233421, 'Neo4J')","(0.6782564339252383, 'ScienceDirect')","(0.6786610614009341, 'SuggestedLiterature')","(0.679394610775541, 'ImportAnnotations')","(0.6794568203001196, 'MoodleReport')","(0.6797094867472564, 'SidebarNavigation')","(0.6797676405031823, 'AnnotatedPDF')","(0.6801311286907816, 'DOI')","(0.6801311286907818, 'MoodleConsumer')","(0.680254731328128, 'Delete')","(0.680254731328128, 'Update')","(0.680315281603039, 'Create')","(0.6806088005069917, 'Codebook')","(0.6811822337682758, 'MoodleResource')","(0.6813293372922091, 'ACM')","(0.6813423319493073, 'Multivalued')","(0.6813482411177705, 'Classifying')","(0.681423064865779, 'Springer')","(0.681580753347975, 'PreviousAssignments')","(0.6828221267309548, 'Hosting')","(0.6837192945924676, 'ExportCodebook')","(0.684504569101456, 'Hierarchy')","(0.6847654338467624, 'AnnotationServer')","(0.6848140409942934, 'GoogleSheetProvider')","(0.68505887027847, 'UserFilter')","(0.685824494609171, 'CodebookDelete')","(0.6858850427373735, 'Manual')","(0.686389802829388, 'MoodleProvider')","(0.6869219880984512, 'RenameCodebook')","(0.6870014103798183, 'GoogleSheetConsumer')","(0.687448336598938, 'Hypothesis')","(0.6881188912400604, 'CodebookUpdate')","(1, 'SentimentAnalysis')"
Create,"(8.91570581836359e-08, 'Delete')","(8.915705818461814e-08, 'Update')","(0.0005561875553961968, 'UserFilter')","(0.11667361534468675, 'DeleteAll')","(0.18840939343911361, 'JSON')","(0.27625732074468035, 'ImportAnnotations')","(0.38031269387237643, 'Remote')","(0.4368029082506798, 'Replying')","(0.45415166061518997, 'SidebarNavigation')","(0.5121406977081562, 'Autocomplete')","(0.5173426922242914, 'Neo4J')","(0.5466571010741436, 'Selector')","(0.5563543190084356, 'ImportCodebook')","(0.5665431862214397, 'Multivalued')","(0.595469466818612, 'BuiltIn')","(0.605202170826212, 'CodebookDelete')","(0.6189767186260973, 'URL')","(0.6308968042837233, 'Hierarchy')","(0.6316427656492904, 'ExportCodebook')","(0.652448868251282, 'WebAnnotationClient')","(0.6579400516468368, 'Alphabetical')","(0.6579400516468368, 'Number')","(0.6615728742137694, 'MoodleResourceBased')","(0.6678235494155789, 'Date')","(0.6734509654545977, 'Export')","(0.6750659511285035, 'HTML')","(0.6770010919599488, 'AnnotationList')","(0.6772346851025672, 'PDF')","(0.677606523206799, 'Assessing')","(0.6778829633073129, 'Canvas')","(0.6778829633073129, 'LastAnnotation')","(0.6793349050416172, 'TXT')","(0.6795239958162533, 'URN')","(0.680315281603039, 'SentimentAnalysis')","(0.680356990792647, 'TextSummary')","(0.6806203118976872, 'MoodleComment')","(0.6808866419704427, 'Categorize')","(0.6828892042524675, 'Commenting')","(0.6832192364881513, 'Dropbox')","(0.6848260348960344, 'ScienceDirect')","(0.6848727045594011, 'SuggestedLiterature')","(0.6853856440673596, 'MoodleConsumer')","(0.6853856440673598, 'DOI')","(0.6855375957375438, 'AnnotatedPDF')","(0.6859294866624541, 'MoodleReport')","(0.6860554429446049, 'ACM')","(0.6861084215680799, 'Springer')","(0.6867388133566639, 'Classifying')","(0.686835602463842, 'PreviousAssignments')","(0.6869449215317767, 'MoodleResource')","(0.6870380569995679, 'Codebook')","(0.6875922973180708, 'Hosting')","(0.6876922159067316, 'ApplicationBased')","(0.6885535595781216, 'BrowserStorage')","(0.688999122283261, 'AnnotationServer')","(0.6891865271697759, 'GoogleSheetProvider')","(0.6894328563062585, 'RenameCodebook')","(0.6894850683529912, 'GoogleSheetConsumer')","(0.6896414673066312, 'Manual')","(0.6897819373079694, 'Hypothesis')","(0.6901949555061229, 'MoodleProvider')","(0.6907301492094569, 'CodebookUpdate')","(1, 'Create')"
GoogleSheetConsumer,"(0.06421657538829117, 'GoogleSheetProvider')","(0.42490383373860446, 'MoodleProvider')","(0.46443284719811023, 'Remote')","(0.5214584790909268, 'ImportCodebook')","(0.582484033302873, 'BuiltIn')","(0.6365972584833617, 'URL')","(0.6667843570294345, 'WebAnnotationClient')","(0.6713626067622172, 'Alphabetical')","(0.6713626067622172, 'Number')","(0.6742884195926203, 'MoodleResourceBased')","(0.6790599271869889, 'Date')","(0.682960117267206, 'Export')","(0.6839892380479482, 'HTML')","(0.6851608732687291, 'AnnotationList')","(0.6855129788252861, 'Assessing')","(0.6856032519400358, 'PDF')","(0.6856714054386965, 'Canvas')","(0.6856714054386965, 'LastAnnotation')","(0.6867670384110908, 'TXT')","(0.6868549637169085, 'URN')","(0.6870014103798183, 'SentimentAnalysis')","(0.6871721779280435, 'TextSummary')","(0.6873054405304679, 'MoodleComment')","(0.6874338132026275, 'Categorize')","(0.6879282086455301, 'JSON')","(0.6884126586927288, 'Commenting')","(0.6884449155825423, 'Dropbox')","(0.6887866357219353, 'Autocomplete')","(0.6892962971017735, 'Neo4J')","(0.6893208314076615, 'SuggestedLiterature')","(0.6893327572611966, 'Selector')","(0.6893718821416722, 'ScienceDirect')","(0.689439374962725, 'DOI')","(0.689439374962725, 'MoodleConsumer')","(0.6894404453351781, 'Replying')","(0.689470037920366, 'Delete')","(0.689470037920366, 'Update')","(0.6894850683529912, 'Create')","(0.6896320181738771, 'AnnotatedPDF')","(0.6897380103282682, 'ACM')","(0.6897615368242451, 'Springer')","(0.689787280458471, 'ImportAnnotations')","(0.6898246738298077, 'DeleteAll')","(0.690001218071542, 'MoodleReport')","(0.6902619669883996, 'Classifying')","(0.6902941777977296, 'PreviousAssignments')","(0.6903138711244086, 'SidebarNavigation')","(0.6904537423037309, 'MoodleResource')","(0.6906347115702112, 'Codebook')","(0.6906374994147357, 'Hosting')","(0.6906946435590517, 'Multivalued')","(0.690715362913144, 'UserFilter')","(0.6909627971376282, 'BrowserStorage')","(0.6910236982094833, 'ApplicationBased')","(0.6910432410554901, 'ExportCodebook')","(0.6912121796523932, 'CodebookDelete')","(0.6912663522317141, 'RenameCodebook')","(0.6913547946496006, 'AnnotationServer')","(0.6914363690767027, 'Hypothesis')","(0.6915829681330806, 'Hierarchy')","(0.6916593585948809, 'Manual')","(0.692099289411567, 'CodebookUpdate')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.03997017471785519, 'Export')","(0.043941968997190335, 'Hierarchy')","(0.056730323232987115, 'Date')","(0.08693077445966976, 'Multivalued')","(0.10004215487282098, 'Alphabetical')","(0.10004215487282098, 'Number')","(0.13344208450020364, 'Classifying')","(0.15957396111700992, 'Codebook')","(0.19166628031487362, 'SidebarNavigation')","(0.22483645724218448, 'Autocomplete')","(0.2387209778752116, 'ImportAnnotations')","(0.3099035802905618, 'ImportCodebook')","(0.3420042846133461, 'ExportCodebook')","(0.34963992860808707, 'MoodleReport')","(0.38101623333123213, 'Selector')","(0.3987487322889275, 'BuiltIn')","(0.4873311522482841, 'Replying')","(0.5791401466952248, 'RenameCodebook')","(0.58030214331107, 'CodebookDelete')","(0.5836581098221972, 'Manual')","(0.5962004854788422, 'ApplicationBased')","(0.6202414570340098, 'URL')","(0.6400582820907716, 'DeleteAll')","(0.6443946104768695, 'PreviousAssignments')","(0.6607726112861216, 'WebAnnotationClient')","(0.6626030037606965, 'MoodleResource')","(0.6711318812190057, 'MoodleResourceBased')","(0.6843551598768487, 'HTML')","(0.6858649203555107, 'AnnotationList')","(0.6863091414524349, 'Assessing')","(0.6865072989723708, 'Canvas')","(0.6865072989723708, 'LastAnnotation')","(0.6866415966271324, 'PDF')","(0.6880644926219934, 'TXT')","(0.6881188912400604, 'SentimentAnalysis')","(0.6881591171564598, 'URN')","(0.6884354851628821, 'TextSummary')","(0.6885871052419275, 'MoodleComment')","(0.6887277210680318, 'Categorize')","(0.6892844644568665, 'JSON')","(0.6895517233372375, 'Remote')","(0.6897198951618566, 'Dropbox')","(0.6897902173959789, 'Commenting')","(0.6906715441849701, 'SuggestedLiterature')","(0.6906889085250223, 'DOI')","(0.6906889085250223, 'MoodleConsumer')","(0.6907166177707855, 'Delete')","(0.6907166177707855, 'Update')","(0.6907301492094569, 'Create')","(0.6907427949271677, 'Neo4J')","(0.690778098352337, 'ScienceDirect')","(0.6909527288360671, 'ACM')","(0.6909569193987857, 'AnnotatedPDF')","(0.6909729306422265, 'Springer')","(0.6917175832334272, 'UserFilter')","(0.6917906594307831, 'Hosting')","(0.6919442503220248, 'BrowserStorage')","(0.692099289411567, 'GoogleSheetConsumer')","(0.6921883932226031, 'Hypothesis')","(0.6922579188625014, 'AnnotationServer')","(0.6923834637175705, 'GoogleSheetProvider')","(0.6926539480094838, 'MoodleProvider')","(1, 'CodebookUpdate')"
Export,"(0.004006573078614526, 'Date')","(0.030293927060772677, 'Alphabetical')","(0.030293927060772677, 'Number')","(0.03997017471785519, 'CodebookUpdate')","(0.04473521971944646, 'Hierarchy')","(0.07406322375994145, 'Multivalued')","(0.12222445371909385, 'Classifying')","(0.17507720426540307, 'SidebarNavigation')","(0.19775915856759194, 'Autocomplete')","(0.22298670369989554, 'Codebook')","(0.22367728191078085, 'ImportAnnotations')","(0.33250600735290614, 'MoodleReport')","(0.3851569839770307, 'ImportCodebook')","(0.3921724742873341, 'Selector')","(0.43683546049108024, 'ExportCodebook')","(0.45824248359546293, 'Replying')","(0.46253619911567884, 'BuiltIn')","(0.5160576291043669, 'URL')","(0.5776928389597309, 'WebAnnotationClient')","(0.5999185643896539, 'MoodleResourceBased')","(0.6402386772126418, 'HTML')","(0.6439575571898384, 'PDF')","(0.6466892310571444, 'AnnotationList')","(0.6487160140304462, 'Assessing')","(0.6496412274287988, 'Canvas')","(0.6496412274287988, 'LastAnnotation')","(0.6507701086492867, 'TXT')","(0.651576460228739, 'URN')","(0.6557910160709368, 'TextSummary')","(0.6566710252024056, 'MoodleComment')","(0.657647091297133, 'Categorize')","(0.6577146408678991, 'SentimentAnalysis')","(0.6590089595054673, 'Remote')","(0.660527513438228, 'JSON')","(0.6638639070973367, 'Commenting')","(0.666570630004305, 'Neo4J')","(0.6669110553474787, 'Dropbox')","(0.6675278964261451, 'DeleteAll')","(0.6683704830936952, 'ScienceDirect')","(0.6692519371357988, 'ApplicationBased')","(0.6696542236606262, 'SuggestedLiterature')","(0.6710237607157676, 'MoodleResource')","(0.6710928172986557, 'AnnotatedPDF')","(0.6728549091744853, 'PreviousAssignments')","(0.6731723953521458, 'DOI')","(0.6731723953521458, 'MoodleConsumer')","(0.6733594610232684, 'Delete')","(0.6733594610232684, 'Update')","(0.6734509654545977, 'Create')","(0.6746232174371585, 'Hosting')","(0.6749700384181807, 'ACM')","(0.6751091513454934, 'Springer')","(0.67651508155734, 'GoogleSheetProvider')","(0.6767041738735733, 'AnnotationServer')","(0.6786633339759905, 'Manual')","(0.6786758906157762, 'MoodleProvider')","(0.6790137632479203, 'BrowserStorage')","(0.6802047756322896, 'CodebookDelete')","(0.6803268066965691, 'UserFilter')","(0.6828547628878749, 'RenameCodebook')","(0.682960117267206, 'GoogleSheetConsumer')","(0.6835490835845821, 'Hypothesis')","(1, 'Export')"
BrowserStorage,"(0.3472023194162063, 'AnnotationServer')","(0.5065257595167946, 'ApplicationBased')","(0.5094438761224909, 'BuiltIn')","(0.5169080360345213, 'Codebook')","(0.5867424139842004, 'SentimentAnalysis')","(0.6100426583842615, 'TextSummary')","(0.614938338737052, 'URL')","(0.6263864676383453, 'Commenting')","(0.6285538990797017, 'URN')","(0.634636347852922, 'Replying')","(0.648663925251826, 'ScienceDirect')","(0.6488496036267436, 'Selector')","(0.6511802762045177, 'Autocomplete')","(0.653464253378456, 'DeleteAll')","(0.6556695039418807, 'WebAnnotationClient')","(0.6613223971787454, 'ImportCodebook')","(0.6621474404929599, 'Alphabetical')","(0.6621474404929599, 'Number')","(0.6663400315519847, 'MoodleResourceBased')","(0.6732700309558943, 'Date')","(0.6790137632479203, 'Export')","(0.6805372327549537, 'HTML')","(0.6822719757048143, 'AnnotationList')","(0.6827927545359439, 'Assessing')","(0.6829809915777667, 'PDF')","(0.6830269080781393, 'Canvas')","(0.6830269080781393, 'LastAnnotation')","(0.6846986236993154, 'TXT')","(0.6854604434783875, 'MoodleComment')","(0.6856463810457409, 'Categorize')","(0.6863668115835662, 'JSON')","(0.6866209320135952, 'Remote')","(0.6870816527075085, 'Dropbox')","(0.6883375820332048, 'Neo4J')","(0.6883477678511958, 'SuggestedLiterature')","(0.6884898889855322, 'DOI')","(0.6884898889855322, 'MoodleConsumer')","(0.6885326273439678, 'Delete')","(0.6885326273439678, 'Update')","(0.6885535595781216, 'Create')","(0.6887818666694598, 'AnnotatedPDF')","(0.6889040351781897, 'ACM')","(0.6889364550105226, 'Springer')","(0.6890148837996264, 'ImportAnnotations')","(0.6893189870046128, 'MoodleReport')","(0.6896516636675178, 'Classifying')","(0.6896931752506292, 'PreviousAssignments')","(0.6897466963079164, 'SidebarNavigation')","(0.6899168333849852, 'MoodleResource')","(0.690143943483712, 'Hosting')","(0.6902208266487604, 'UserFilter')","(0.6902357465810594, 'Multivalued')","(0.6906680520117667, 'ExportCodebook')","(0.6908692496078097, 'CodebookDelete')","(0.6909310206842215, 'RenameCodebook')","(0.6909627971376282, 'GoogleSheetConsumer')","(0.6911446547539029, 'Hypothesis')","(0.6912555128574225, 'GoogleSheetProvider')","(0.6913281871358217, 'Hierarchy')","(0.6914210488712013, 'Manual')","(0.6918581108429889, 'MoodleProvider')","(0.6919442503220248, 'CodebookUpdate')","(1, 'BrowserStorage')"
Dropbox,"(0.0003936488955997011, 'DOI')","(0.05247459365643898, 'ScienceDirect')","(0.3448823935057024, 'TXT')","(0.5170664057687754, 'Hosting')","(0.5643307113891225, 'Replying')","(0.6050134049508019, 'URL')","(0.6138425203520705, 'GoogleSheetProvider')","(0.6415481349245646, 'WebAnnotationClient')","(0.6478820219131409, 'Alphabetical')","(0.6478820219131409, 'Number')","(0.6521634215219441, 'MoodleResourceBased')","(0.6597555755109572, 'Date')","(0.6669110553474787, 'Export')","(0.6690312469908746, 'HTML')","(0.6716097525561675, 'PDF')","(0.6716118865643962, 'AnnotationList')","(0.6724278188676656, 'Assessing')","(0.6728016396967325, 'Canvas')","(0.6728016396967325, 'LastAnnotation')","(0.6747324433622449, 'URN')","(0.6760063500280242, 'TextSummary')","(0.6761200714390989, 'SentimentAnalysis')","(0.6763705261240149, 'MoodleComment')","(0.6767456813641932, 'Categorize')","(0.6780429494276686, 'Remote')","(0.678071958737889, 'JSON')","(0.6787696879277392, 'Autocomplete')","(0.6795003609220339, 'Commenting')","(0.6804349507133503, 'Selector')","(0.6816086598695514, 'Neo4J')","(0.6822143601254227, 'SuggestedLiterature')","(0.6827797864861767, 'DeleteAll')","(0.6830031212437206, 'BuiltIn')","(0.6830493235262949, 'ImportAnnotations')","(0.6830809866802124, 'MoodleConsumer')","(0.6830861928695491, 'AnnotatedPDF')","(0.6831737537377085, 'Delete')","(0.6831737537377085, 'Update')","(0.6832192364881513, 'Create')","(0.6832883312961942, 'MoodleReport')","(0.6837239991053015, 'SidebarNavigation')","(0.6839111127903845, 'ImportCodebook')","(0.6839848588624062, 'ACM')","(0.6840560134340916, 'Springer')","(0.6845026974641227, 'Codebook')","(0.6845207600314522, 'Classifying')","(0.6846215126277078, 'MoodleResource')","(0.6846689387866687, 'PreviousAssignments')","(0.6849240553229999, 'Multivalued')","(0.6852246230840681, 'ApplicationBased')","(0.686482947124227, 'ExportCodebook')","(0.6868771246588271, 'UserFilter')","(0.6870816527075085, 'BrowserStorage')","(0.6873387242622393, 'AnnotationServer')","(0.6873399359445729, 'Hierarchy')","(0.6877534957717207, 'CodebookDelete')","(0.6881781620122422, 'Manual')","(0.688379793568725, 'RenameCodebook')","(0.6884449155825423, 'GoogleSheetConsumer')","(0.6887455692117052, 'MoodleProvider')","(0.6888131791669032, 'Hypothesis')","(0.6897198951618566, 'CodebookUpdate')","(1, 'Dropbox')"
BuiltIn,"(0.09490191590245337, 'ImportCodebook')","(0.0997136312096263, 'ApplicationBased')","(0.11404336429778253, 'Codebook')","(0.15962330891220997, 'ExportCodebook')","(0.22553819016863919, 'CodebookDelete')","(0.2375272298125331, 'Manual')","(0.2470048109116803, 'RenameCodebook')","(0.36330640837325984, 'Selector')","(0.3987487322889275, 'CodebookUpdate')","(0.41822589341727656, 'SidebarNavigation')","(0.4322944538809623, 'Replying')","(0.4329822887295209, 'Alphabetical')","(0.4329822887295209, 'Number')","(0.4341704416289668, 'Multivalued')","(0.4442532839377408, 'Autocomplete')","(0.4457455061263681, 'DeleteAll')","(0.4517042301155145, 'Date')","(0.45497144057944927, 'Hierarchy')","(0.4556855379032861, 'ImportAnnotations')","(0.46253619911567884, 'Export')","(0.4801111818416517, 'URL')","(0.5018175496904791, 'AnnotationServer')","(0.5048046563545305, 'Classifying')","(0.5088846540851821, 'MoodleResource')","(0.5094438761224909, 'BrowserStorage')","(0.5130105201998927, 'AnnotatedPDF')","(0.5140721185534404, 'WebAnnotationClient')","(0.5363988757013112, 'GoogleSheetProvider')","(0.5381535839091016, 'MoodleComment')","(0.5544684769175022, 'MoodleReport')","(0.5628030217817843, 'Remote')","(0.5683398332760963, 'MoodleProvider')","(0.5766399524603738, 'PreviousAssignments')","(0.582484033302873, 'GoogleSheetConsumer')","(0.5923841469952702, 'PDF')","(0.5931199349787729, 'SentimentAnalysis')","(0.5954313626840604, 'Delete')","(0.5954313626840604, 'Update')","(0.595469466818612, 'Create')","(0.5982295081223636, 'UserFilter')","(0.6043647733730506, 'JSON')","(0.6131084907432413, 'ScienceDirect')","(0.6132521081388489, 'TextSummary')","(0.6239597035894897, 'MoodleResourceBased')","(0.6282246437857859, 'URN')","(0.6298005554269475, 'Commenting')","(0.6423052501764895, 'Neo4J')","(0.6553747906024974, 'Hosting')","(0.6654702578524715, 'HTML')","(0.6703658085625885, 'AnnotationList')","(0.6718127715555866, 'Assessing')","(0.672459167806265, 'Canvas')","(0.672459167806265, 'LastAnnotation')","(0.6775977336374328, 'TXT')","(0.6797587458915648, 'Categorize')","(0.6830031212437206, 'Dropbox')","(0.6861489515565528, 'SuggestedLiterature')","(0.6861828435888644, 'MoodleConsumer')","(0.6861828435888646, 'DOI')","(0.6870421830723183, 'ACM')","(0.6871077825839029, 'Springer')","(0.690918509704197, 'Hypothesis')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.22125732639862355, 'AnnotationServer')","(0.28044273792988583, 'URL')","(0.43292735403156735, 'ApplicationBased')","(0.4477740817806094, 'MoodleProvider')","(0.4680533126911568, 'Alphabetical')","(0.4680533126911568, 'Number')","(0.46966660484221584, 'ScienceDirect')","(0.4789660458263393, 'GoogleSheetProvider')","(0.4922071244137852, 'MoodleResourceBased')","(0.5140721185534404, 'BuiltIn')","(0.5363778627850493, 'Date')","(0.5429922248904627, 'Codebook')","(0.553750095873315, 'Manual')","(0.559923524523549, 'Hosting')","(0.563044163650189, 'ImportCodebook')","(0.5753095524117775, 'Multivalued')","(0.5776928389597309, 'Export')","(0.5862684580731001, 'PDF')","(0.5894052357841092, 'HTML')","(0.5911497387393034, 'Replying')","(0.5953555532050816, 'Autocomplete')","(0.5992009028126428, 'TXT')","(0.6016024414807306, 'URN')","(0.6024475786555759, 'Selector')","(0.6030801019528754, 'AnnotationList')","(0.6072430377774818, 'Assessing')","(0.6091215370380942, 'Canvas')","(0.6091215370380942, 'LastAnnotation')","(0.6141488184186575, 'TextSummary')","(0.6142129021437256, 'Remote')","(0.6159287832114007, 'MoodleComment')","(0.6182927914263523, 'Categorize')","(0.6197495565488178, 'SidebarNavigation')","(0.6226184493929108, 'JSON')","(0.6245440242478902, 'DeleteAll')","(0.6249157980278864, 'SentimentAnalysis')","(0.6257596593602476, 'MoodleReport')","(0.6271620522136684, 'Neo4J')","(0.6293507933516307, 'Commenting')","(0.6307943358745686, 'MoodleResource')","(0.6308132288732142, 'ImportAnnotations')","(0.6374109469327953, 'Classifying')","(0.6394630085649282, 'SuggestedLiterature')","(0.6395099509067399, 'PreviousAssignments')","(0.6402399994490608, 'AnnotatedPDF')","(0.6415230764050122, 'Hierarchy')","(0.6415481349245646, 'Dropbox')","(0.6428224036032661, 'ExportCodebook')","(0.6520009345362469, 'DOI')","(0.652000934536247, 'MoodleConsumer')","(0.6523018961270137, 'Delete')","(0.6523018961270137, 'Update')","(0.652448868251282, 'Create')","(0.6548650271793934, 'ACM')","(0.6550840354353724, 'Springer')","(0.6556695039418807, 'BrowserStorage')","(0.6577946875350191, 'CodebookDelete')","(0.6607726112861216, 'CodebookUpdate')","(0.6630122223547126, 'UserFilter')","(0.6666367384552156, 'RenameCodebook')","(0.6667843570294345, 'GoogleSheetConsumer')","(0.6676041471202789, 'Hypothesis')","(1, 'WebAnnotationClient')"
Classifying,"(0.06416954166157257, 'Hierarchy')","(0.06970887836658962, 'Multivalued')","(0.07449855822708111, 'SidebarNavigation')","(0.10188890188505623, 'Autocomplete')","(0.12222445371909385, 'Export')","(0.13172986286775437, 'Date')","(0.13344208450020364, 'CodebookUpdate')","(0.15947131958177446, 'Alphabetical')","(0.15947131958177446, 'Number')","(0.20026307040153374, 'Selector')","(0.22621757856952224, 'MoodleReport')","(0.2915179768988949, 'ImportAnnotations')","(0.29295485230536467, 'Codebook')","(0.2953229067652511, 'Replying')","(0.37821866018467487, 'HTML')","(0.3787840276661241, 'Assessing')","(0.39836100361615423, 'SuggestedLiterature')","(0.40393023834473496, 'Commenting')","(0.404169690361017, 'Categorize')","(0.43245013382737474, 'ImportCodebook')","(0.4619974533151413, 'PDF')","(0.46365187396430174, 'ExportCodebook')","(0.5048046563545305, 'BuiltIn')","(0.5537496928952608, 'TXT')","(0.5636296109157857, 'URN')","(0.5773116914841098, 'URL')","(0.5849167617734129, 'MoodleComment')","(0.5900851300601939, 'MoodleResource')","(0.5942854722502116, 'MoodleProvider')","(0.6374109469327953, 'WebAnnotationClient')","(0.643526163039766, 'PreviousAssignments')","(0.6533225637431458, 'MoodleResourceBased')","(0.6757154181083431, 'GoogleSheetProvider')","(0.6772447410145139, 'AnnotationList')","(0.6783854505537612, 'Canvas')","(0.6783854505537612, 'LastAnnotation')","(0.6813482411177705, 'SentimentAnalysis')","(0.6817525984246172, 'TextSummary')","(0.6834181410750924, 'JSON')","(0.6837843552394058, 'Remote')","(0.6845207600314522, 'Dropbox')","(0.6852321388809227, 'ApplicationBased')","(0.6863700640937832, 'Neo4J')","(0.6865246245244474, 'ScienceDirect')","(0.6866433166625969, 'MoodleConsumer')","(0.6866433166625974, 'DOI')","(0.6867074246141708, 'Delete')","(0.6867074246141708, 'Update')","(0.6867388133566639, 'Create')","(0.6870548395237475, 'AnnotatedPDF')","(0.6872632891321444, 'ACM')","(0.6873116898065283, 'Springer')","(0.6874571610173621, 'DeleteAll')","(0.6890351241894473, 'Hosting')","(0.6892045696285485, 'UserFilter')","(0.6896516636675178, 'BrowserStorage')","(0.6900979376882528, 'CodebookDelete')","(0.690217490213688, 'RenameCodebook')","(0.6902619669883996, 'GoogleSheetConsumer')","(0.6902934684923299, 'AnnotationServer')","(0.6905148520141662, 'Hypothesis')","(0.6907976258281452, 'Manual')","(1, 'Classifying')"
