QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.3402095453294981, 'URL')","(0.38215204833888905, 'MoodleResourceBased')","(0.42250919237318874, 'WebAnnotationClient')","(0.4529269368548042, 'Number')","(0.4664277213767805, 'PDF')","(0.5008144292019536, 'Date')","(0.5138082914658111, 'TXT')","(0.5153277063635705, 'Autocomplete')","(0.5171148335535627, 'LastAnnotation')","(0.5224012617986744, 'HTML')","(0.530320846716302, 'ImportCodebook')","(0.5304160643899161, 'AnnotationList')","(0.5331969918799884, 'Export')","(0.5372059774983682, 'Neo4J')","(0.5385706615595353, 'Canvas')","(0.5424341466196362, 'PreviousAssignments')","(0.5427529578504094, 'Selector')","(0.5464933852590791, 'Categorize')","(0.5468063750111819, 'Dropbox')","(0.5510939631670984, 'SentimentAnalysis')","(0.5511689725517817, 'MoodleReport')","(0.5516905283289021, 'JSON')","(0.5523475152381607, 'Replying')","(0.5535395420811027, 'Multivalued')","(0.5553165276120736, 'BrowserStorage')","(0.5580358376937573, 'DOI')","(0.5600808135339803, 'DeleteAll')","(0.5603783792640413, 'ScienceDirect')","(0.5621653686080252, 'ImportAnnotations')","(0.562929867904867, 'URN')","(0.5660789774798201, 'BuiltIn')","(0.5708516849925487, 'SidebarNavigation')","(0.5709891785881532, 'Remote')","(0.5731290069907437, 'Classifying')","(0.5771254544427387, 'GoogleSheetProvider')","(0.580235768197849, 'Assessing')","(0.5810976739250627, 'Manual')","(0.581359946893607, 'MoodleResource')","(0.582392822779361, 'Hierarchy')","(0.5824153992152911, 'Commenting')","(0.5873998494712904, 'ExportCodebook')","(0.590746530841457, 'TextSummary')","(0.5925903258840427, 'MoodleComment')","(0.5943424392115444, 'CodebookDelete')","(0.5961667909103321, 'SuggestedLiterature')","(0.6006573540746245, 'Codebook')","(0.612332147092755, 'Hosting')","(0.6163081759483362, 'MoodleConsumer')","(0.6176128710603177, 'CodebookUpdate')","(0.6208364312119787, 'Springer')","(0.6226830525259952, 'Update')","(0.6228120133206849, 'Delete')","(0.6229392929596064, 'Create')","(0.6327863122379707, 'UserFilter')","(0.6354941103375782, 'GoogleSheetConsumer')","(0.6367139777527003, 'RenameCodebook')","(0.6377689831889154, 'Hypothesis')","(0.6390739222861122, 'ApplicationBased')","(0.6394828969376847, 'AnnotationServer')","(0.6423051342121859, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.024364080532549036, 'Categorize')","(0.06479508559157168, 'Assessing')","(0.06901841599604534, 'AnnotationList')","(0.09679768800896811, 'SuggestedLiterature')","(0.11650425794034644, 'Commenting')","(0.21605502796992238, 'Replying')","(0.22241032698190014, 'TXT')","(0.22882103746261426, 'LastAnnotation')","(0.24802325223175395, 'Selector')","(0.29007206951450115, 'Autocomplete')","(0.3341966173958528, 'PDF')","(0.33796505532047194, 'Classifying')","(0.390932497173332, 'Neo4J')","(0.3928282922954449, 'SidebarNavigation')","(0.42518821720268873, 'TextSummary')","(0.42890427580795754, 'Canvas')","(0.43273765687981325, 'Springer')","(0.43997297475278574, 'Hosting')","(0.44665261118374905, 'URN')","(0.47500304691491996, 'ScienceDirect')","(0.47586102648252243, 'Dropbox')","(0.485349290800557, 'DOI')","(0.5190058310806851, 'PreviousAssignments')","(0.5432722009116737, 'MoodleReport')","(0.5510939631670984, 'ACM')","(0.5510939631670984, 'Alphabetical')","(0.5510939631670984, 'AnnotatedPDF')","(0.5711677682148408, 'DeleteAll')","(0.5751022468654157, 'BrowserStorage')","(0.5801728360761215, 'Multivalued')","(0.5917601626989374, 'JSON')","(0.5957443339932441, 'Manual')","(0.6152608863064238, 'Hierarchy')","(0.6208582141930834, 'URL')","(0.6323045298805725, 'MoodleResourceBased')","(0.6397883633053326, 'WebAnnotationClient')","(0.6410382773705183, 'Number')","(0.6501662372904722, 'Date')","(0.6545418148888675, 'HTML')","(0.6568196626344005, 'Export')","(0.6711862955464802, 'MoodleComment')","(0.6732758828521925, 'Remote')","(0.6785686039796563, 'MoodleConsumer')","(0.6789227548109806, 'ImportAnnotations')","(0.6800425857871444, 'ImportCodebook')","(0.6808712144602275, 'Update')","(0.6809197177120239, 'Delete')","(0.6809676702739387, 'Create')","(0.6817892471952176, 'MoodleResource')","(0.6823669044751253, 'BuiltIn')","(0.6839392712471342, 'CodebookDelete')","(0.6839692618116063, 'ExportCodebook')","(0.6840534121938482, 'GoogleSheetProvider')","(0.6845033874461507, 'Codebook')","(0.6849676764278463, 'UserFilter')","(0.6861952320223093, 'GoogleSheetConsumer')","(0.6867726607625511, 'RenameCodebook')","(0.6872863005606659, 'Hypothesis')","(0.6877987861006969, 'CodebookUpdate')","(0.6879425464241986, 'ApplicationBased')","(0.68815358898311, 'AnnotationServer')","(0.6897023521321046, 'MoodleProvider')","(1, 'SentimentAnalysis')"
Create,"(4.7461466022100625e-08, 'Delete')","(1.9194610800540257e-07, 'Update')","(0.0003472168678860732, 'UserFilter')","(0.10719302241875953, 'DeleteAll')","(0.24576549463498218, 'Remote')","(0.3270085333936993, 'ImportAnnotations')","(0.3695002741503304, 'Replying')","(0.37843796925056744, 'JSON')","(0.389761807591789, 'SidebarNavigation')","(0.39337351230221096, 'Selector')","(0.45453193340167924, 'Commenting')","(0.4784544290663952, 'LastAnnotation')","(0.49693877041193174, 'Autocomplete')","(0.5029175090297123, 'Canvas')","(0.5209871534222142, 'Multivalued')","(0.5553606199913284, 'MoodleReport')","(0.5581889910794997, 'AnnotationList')","(0.5595687749449735, 'MoodleResource')","(0.5801136184521355, 'BuiltIn')","(0.5944777283972098, 'CodebookDelete')","(0.5972235910448007, 'BrowserStorage')","(0.6229392929596064, 'ACM')","(0.6229392929596064, 'Alphabetical')","(0.6229392929596064, 'AnnotatedPDF')","(0.6237224806587653, 'ImportCodebook')","(0.636203322594465, 'Hierarchy')","(0.6608757163681391, 'URL')","(0.6665255899027328, 'MoodleResourceBased')","(0.6699064306864093, 'WebAnnotationClient')","(0.6702290384462739, 'Number')","(0.6741610817699308, 'Date')","(0.6759835689866969, 'HTML')","(0.6769184813080895, 'Export')","(0.6773132560060233, 'PDF')","(0.6795870390943697, 'TXT')","(0.6809676702739387, 'SentimentAnalysis')","(0.6813609342399085, 'Assessing')","(0.6822579495143373, 'Categorize')","(0.682482686903783, 'URN')","(0.6825033543265691, 'TextSummary')","(0.6827133085651196, 'MoodleComment')","(0.6836458376659357, 'Dropbox')","(0.6851647133660641, 'Neo4J')","(0.6854863391720609, 'DOI')","(0.6858168912625706, 'MoodleConsumer')","(0.6858294631395465, 'ScienceDirect')","(0.6861637521840698, 'SuggestedLiterature')","(0.686541035084977, 'Springer')","(0.6866906203311169, 'PreviousAssignments')","(0.6874699501029211, 'Classifying')","(0.688486132722471, 'Hosting')","(0.6891050641573747, 'Codebook')","(0.6891472241462886, 'ExportCodebook')","(0.689526174200751, 'GoogleSheetConsumer')","(0.689529613970884, 'GoogleSheetProvider')","(0.6898499749470444, 'RenameCodebook')","(0.689971398541466, 'Manual')","(0.6901459612415124, 'Hypothesis')","(0.6905364191421635, 'ApplicationBased')","(0.6906652368707716, 'AnnotationServer')","(0.690993769375192, 'CodebookUpdate')","(0.6916715357696059, 'MoodleProvider')","(1, 'Create')"
GoogleSheetConsumer,"(0.08737980483460711, 'URL')","(0.09741068927018101, 'GoogleSheetProvider')","(0.2441880865791256, 'WebAnnotationClient')","(0.322333173700628, 'Dropbox')","(0.4091751937259477, 'ScienceDirect')","(0.4578288836204931, 'DOI')","(0.6354941103375782, 'ACM')","(0.6354941103375782, 'Alphabetical')","(0.6354941103375782, 'AnnotatedPDF')","(0.6754353010708716, 'MoodleResourceBased')","(0.6783071059358357, 'Number')","(0.6813547081173926, 'Date')","(0.6826977223004365, 'HTML')","(0.6833665955145516, 'Export')","(0.6840138844182275, 'PDF')","(0.6851504495590013, 'Canvas')","(0.685423056264252, 'TXT')","(0.6855478685076069, 'LastAnnotation')","(0.6861952320223093, 'SentimentAnalysis')","(0.6863307522669697, 'Assessing')","(0.6864072811319715, 'AnnotationList')","(0.6870315731270411, 'TextSummary')","(0.6870726153377071, 'Categorize')","(0.6871275169069597, 'URN')","(0.6871576373538202, 'MoodleComment')","(0.6875009961898249, 'JSON')","(0.68791573211507, 'Remote')","(0.6883783818225762, 'Commenting')","(0.6886867544703312, 'Autocomplete')","(0.6888417637882789, 'Neo4J')","(0.6889340210919589, 'MoodleConsumer')","(0.6892076084568781, 'SuggestedLiterature')","(0.6893306378580505, 'Springer')","(0.6894875942940016, 'DeleteAll')","(0.6895018955387437, 'Update')","(0.6895140979845449, 'Delete')","(0.689526174200751, 'Create')","(0.6895310663434108, 'Selector')","(0.6895626567340112, 'ImportAnnotations')","(0.6896855502670511, 'PreviousAssignments')","(0.6898266857259887, 'MoodleReport')","(0.68994740186647, 'Replying')","(0.6900625142540948, 'Classifying')","(0.6902323974523008, 'BrowserStorage')","(0.6902795593584348, 'MoodleResource')","(0.6904239758339756, 'ImportCodebook')","(0.6904717708541344, 'Hosting')","(0.6904776952948116, 'SidebarNavigation')","(0.6905026239700927, 'Multivalued')","(0.6905989116166154, 'UserFilter')","(0.6908480339818706, 'Codebook')","(0.6908881392380994, 'CodebookDelete')","(0.6909351413966145, 'BuiltIn')","(0.6909584517985439, 'ExportCodebook')","(0.6911566832628011, 'RenameCodebook')","(0.6913300845590704, 'Hypothesis')","(0.6914199565799442, 'Hierarchy')","(0.6914863993285645, 'Manual')","(0.6915645633568375, 'ApplicationBased')","(0.6916436006268719, 'AnnotationServer')","(0.6919909891492416, 'CodebookUpdate')","(0.6923004475104628, 'MoodleProvider')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.04387866727114151, 'Export')","(0.04938727608443408, 'Hierarchy')","(0.0510487831655172, 'Date')","(0.0638005058715957, 'Number')","(0.11302471069711315, 'Multivalued')","(0.17152904584732726, 'Classifying')","(0.22834258425255277, 'SidebarNavigation')","(0.23637979544100818, 'Codebook')","(0.2754857016572455, 'ImportAnnotations')","(0.2846031107997957, 'Autocomplete')","(0.30996527803603763, 'ImportCodebook')","(0.3139725995482832, 'ExportCodebook')","(0.38121008890312985, 'MoodleReport')","(0.4492110734635688, 'Selector')","(0.4665131282591204, 'BuiltIn')","(0.5220041694960262, 'Replying')","(0.5484180291537362, 'RenameCodebook')","(0.5532335259024405, 'CodebookDelete')","(0.5695013732442965, 'Manual')","(0.5716945218131305, 'MoodleResourceBased')","(0.6176128710603177, 'ACM')","(0.6176128710603177, 'Alphabetical')","(0.6176128710603177, 'AnnotatedPDF')","(0.6199462833564535, 'Neo4J')","(0.66634923066196, 'URL')","(0.6676411337581605, 'GoogleSheetProvider')","(0.6706996601447801, 'DeleteAll')","(0.6773128575888384, 'WebAnnotationClient')","(0.6832961241110461, 'HTML')","(0.6853911070246539, 'PDF')","(0.6865444466790773, 'Canvas')","(0.6870133855670346, 'TXT')","(0.6871595096813385, 'LastAnnotation')","(0.6877987861006969, 'SentimentAnalysis')","(0.687825748820962, 'Assessing')","(0.6881621500298587, 'AnnotationList')","(0.6886118916984012, 'TextSummary')","(0.6887488810877063, 'MoodleComment')","(0.6888461583402636, 'URN')","(0.6888838849195922, 'Categorize')","(0.6893375766863432, 'JSON')","(0.689669324055411, 'Remote')","(0.689772266713365, 'Dropbox')","(0.6901047222102064, 'Commenting')","(0.6904992686867855, 'MoodleConsumer')","(0.6907213173435801, 'DOI')","(0.690828502535207, 'SuggestedLiterature')","(0.6908359784704639, 'Springer')","(0.690876900864485, 'ScienceDirect')","(0.6909744769227657, 'Update')","(0.6909841839568656, 'Delete')","(0.690993769375192, 'Create')","(0.6913926559464589, 'PreviousAssignments')","(0.6917051512500849, 'MoodleResource')","(0.6917478345209375, 'Hosting')","(0.6917510962952924, 'BrowserStorage')","(0.6917614865384196, 'UserFilter')","(0.6919909891492416, 'GoogleSheetConsumer')","(0.6921984995968229, 'Hypothesis')","(0.6923277919213948, 'ApplicationBased')","(0.6923705912514488, 'AnnotationServer')","(0.6927235472798343, 'MoodleProvider')","(1, 'CodebookUpdate')"
Export,"(0.001118038815516305, 'Date')","(0.006547771533838305, 'Number')","(0.04387866727114151, 'CodebookUpdate')","(0.04558962373891971, 'Hierarchy')","(0.09138620513975493, 'Multivalued')","(0.151780159514594, 'Classifying')","(0.2113953065561247, 'SidebarNavigation')","(0.22333367770299917, 'Codebook')","(0.2557123748509889, 'ImportAnnotations')","(0.25736267938496693, 'Autocomplete')","(0.36198367867907105, 'MoodleReport')","(0.3886374028108918, 'ImportCodebook')","(0.42915969368481327, 'Selector')","(0.4354575898474434, 'ExportCodebook')","(0.47149690391434623, 'BuiltIn')","(0.5043728492463597, 'Replying')","(0.5331969918799884, 'ACM')","(0.5331969918799884, 'Alphabetical')","(0.5331969918799884, 'AnnotatedPDF')","(0.6009743930590233, 'URL')","(0.6131499409316252, 'MoodleResourceBased')","(0.6221729806060599, 'WebAnnotationClient')","(0.6417953519820307, 'PDF')","(0.6419553963019473, 'HTML')","(0.6507428129501809, 'TXT')","(0.6514504071195897, 'LastAnnotation')","(0.6516153609834574, 'Canvas')","(0.6549454506939729, 'GoogleSheetProvider')","(0.6559542057800986, 'AnnotationList')","(0.6568196626344005, 'SentimentAnalysis')","(0.6596939195103697, 'Assessing')","(0.6598315837777908, 'Categorize')","(0.6617237130069926, 'URN')","(0.6621247645605918, 'JSON')","(0.6634789426809367, 'TextSummary')","(0.663767721187513, 'Dropbox')","(0.6641676297470559, 'MoodleComment')","(0.6658760862038716, 'Remote')","(0.6667285005493845, 'Neo4J')","(0.6686493905665384, 'Commenting')","(0.6691426889079455, 'DOI')","(0.6701040252345875, 'ScienceDirect')","(0.6705950867932424, 'PreviousAssignments')","(0.670826821883554, 'DeleteAll')","(0.6732070888492764, 'SuggestedLiterature')","(0.6733818521665775, 'BrowserStorage')","(0.6738569562796637, 'MoodleConsumer')","(0.6759264478089937, 'Springer')","(0.675946467908584, 'MoodleResource')","(0.6767964732718177, 'Update')","(0.6768578375950021, 'Delete')","(0.6769184813080895, 'Create')","(0.6787696090847564, 'CodebookDelete')","(0.6793303628214705, 'Hosting')","(0.6797162844540869, 'Manual')","(0.6818844819954354, 'UserFilter')","(0.6833665955145516, 'GoogleSheetConsumer')","(0.684055825604815, 'RenameCodebook')","(0.6846643086621984, 'Hypothesis')","(0.6854349701838345, 'ApplicationBased')","(0.6856810922518181, 'AnnotationServer')","(0.6874574635283115, 'MoodleProvider')","(1, 'Export')"
BrowserStorage,"(0.16632679595960218, 'AnnotationServer')","(0.28143602462546213, 'ScienceDirect')","(0.3163316886751801, 'WebAnnotationClient')","(0.39036549267483545, 'BuiltIn')","(0.3949839492937513, 'Hosting')","(0.3961135665265565, 'DeleteAll')","(0.39957568558494355, 'ApplicationBased')","(0.4209464181678515, 'PDF')","(0.42704428575425285, 'Manual')","(0.42751428599596975, 'GoogleSheetProvider')","(0.4389332756382705, 'Canvas')","(0.45154089547420895, 'LastAnnotation')","(0.464938623216872, 'Codebook')","(0.47797640074976266, 'TextSummary')","(0.48114248382667246, 'Springer')","(0.4845904870847903, 'ImportCodebook')","(0.4912226504230498, 'AnnotationList')","(0.4954565549393427, 'URN')","(0.5022617817109989, 'TXT')","(0.5183100342805305, 'Dropbox')","(0.5245187384551194, 'DOI')","(0.5272112190608527, 'MoodleResource')","(0.5362893202511951, 'Selector')","(0.5510976469739344, 'PreviousAssignments')","(0.5553165276120736, 'ACM')","(0.5553165276120736, 'Alphabetical')","(0.5553165276120736, 'AnnotatedPDF')","(0.5583595702618869, 'Multivalued')","(0.5682059527737977, 'Neo4J')","(0.5751022468654157, 'SentimentAnalysis')","(0.5781584903200204, 'CodebookDelete')","(0.5825047342988523, 'Autocomplete')","(0.5930618383061691, 'Categorize')","(0.597185009770532, 'Update')","(0.5972044092830147, 'Delete')","(0.5972235910448007, 'Create')","(0.5988545512819567, 'UserFilter')","(0.6119449617116783, 'Remote')","(0.6217611300268839, 'ImportAnnotations')","(0.6233114063316576, 'JSON')","(0.6264534892048388, 'Replying')","(0.629175281463134, 'SidebarNavigation')","(0.633249273496207, 'Commenting')","(0.6401317024469404, 'URL')","(0.6503738261185306, 'MoodleReport')","(0.6530157141369284, 'MoodleResourceBased')","(0.6603280101161161, 'Number')","(0.6682256574757179, 'Date')","(0.6700112652451324, 'Hierarchy')","(0.6716768285345986, 'HTML')","(0.6733818521665775, 'Export')","(0.68072028604735, 'Assessing')","(0.6826589371977541, 'MoodleComment')","(0.6865305149635192, 'MoodleConsumer')","(0.6871935897237544, 'SuggestedLiterature')","(0.6889352898299631, 'Classifying')","(0.6902323974523008, 'GoogleSheetConsumer')","(0.6903344349628653, 'ExportCodebook')","(0.6905232657712664, 'RenameCodebook')","(0.6907867783099406, 'Hypothesis')","(0.6917510962952924, 'CodebookUpdate')","(0.6921326558379002, 'MoodleProvider')","(1, 'BrowserStorage')"
Dropbox,"(0.037348458665536904, 'DOI')","(0.12650268332418896, 'URN')","(0.12861600547434762, 'ScienceDirect')","(0.17621842576118396, 'TXT')","(0.1921854266264587, 'TextSummary')","(0.19575027830590924, 'Springer')","(0.20901577666098647, 'Hosting')","(0.2152583583867669, 'Canvas')","(0.26497479315637906, 'LastAnnotation')","(0.2827520928435613, 'Neo4J')","(0.2829039458554684, 'PDF')","(0.31317157763651393, 'URL')","(0.322333173700628, 'GoogleSheetConsumer')","(0.3226305485197653, 'PreviousAssignments')","(0.34627223902876125, 'AnnotationList')","(0.36189586874838525, 'GoogleSheetProvider')","(0.39671046579795677, 'WebAnnotationClient')","(0.45948542102037127, 'HTML')","(0.47586102648252243, 'SentimentAnalysis')","(0.47900267979162015, 'Hypothesis')","(0.5069578458807067, 'Remote')","(0.5131700109855436, 'DeleteAll')","(0.5159319455873368, 'Categorize')","(0.5183100342805305, 'BrowserStorage')","(0.5468063750111819, 'ACM')","(0.5468063750111819, 'Alphabetical')","(0.5468063750111819, 'AnnotatedPDF')","(0.5513987249187362, 'Manual')","(0.5888127442803717, 'Autocomplete')","(0.6262980065363181, 'Replying')","(0.6409833764711979, 'MoodleResourceBased')","(0.6491188197739748, 'Number')","(0.6577794631864924, 'Date')","(0.663767721187513, 'Export')","(0.6731064440165755, 'Assessing')","(0.6758263158159512, 'MoodleComment')","(0.6763805319178877, 'JSON')","(0.679559623802566, 'Commenting')","(0.6817278368733555, 'MoodleConsumer')","(0.6822986890042493, 'SuggestedLiterature')","(0.6825574284236796, 'Selector')","(0.6829754035359052, 'ImportAnnotations')","(0.6834840254508261, 'MoodleReport')","(0.6835684634588822, 'Update')","(0.6836073679192569, 'Delete')","(0.6836458376659357, 'Create')","(0.6843561018581358, 'Classifying')","(0.6847128823178301, 'ImportCodebook')","(0.6851188741356948, 'Multivalued')","(0.6851908217709048, 'MoodleResource')","(0.6856368471686894, 'SidebarNavigation')","(0.6862884662262663, 'BuiltIn')","(0.6868896041724253, 'CodebookDelete')","(0.6868905759920673, 'UserFilter')","(0.6869963924535258, 'ExportCodebook')","(0.687071651727279, 'Codebook')","(0.6874876591669935, 'Hierarchy')","(0.6883903445144207, 'RenameCodebook')","(0.6893807714682691, 'ApplicationBased')","(0.6895613493784258, 'AnnotationServer')","(0.689772266713365, 'CodebookUpdate')","(0.6909096963279886, 'MoodleProvider')","(1, 'Dropbox')"
BuiltIn,"(0.08487620764422711, 'ApplicationBased')","(0.0958908810249508, 'Codebook')","(0.1658465059897747, 'ImportCodebook')","(0.3286846300541698, 'Manual')","(0.3704188742954777, 'Selector')","(0.39036549267483545, 'BrowserStorage')","(0.398442630948849, 'DeleteAll')","(0.4249583548057433, 'ImportAnnotations')","(0.44541126391002384, 'MoodleResource')","(0.44653133362704095, 'Multivalued')","(0.45013841143986305, 'PDF')","(0.45186939643891166, 'SidebarNavigation')","(0.4568659545164846, 'Hierarchy')","(0.46639548795581187, 'Number')","(0.4665131282591204, 'CodebookUpdate')","(0.46740593743398406, 'GoogleSheetProvider')","(0.4693122129122157, 'Date')","(0.47149690391434623, 'Export')","(0.480258536764875, 'Autocomplete')","(0.4976980631216133, 'Classifying')","(0.4979345402808658, 'CodebookDelete')","(0.5177325907427391, 'MoodleReport')","(0.5288044183640881, 'ExportCodebook')","(0.5334659961892274, 'Replying')","(0.5660789774798201, 'ACM')","(0.5660789774798201, 'Alphabetical')","(0.5660789774798201, 'AnnotatedPDF')","(0.5772586888208149, 'JSON')","(0.5800824371675456, 'Update')","(0.5800981208748853, 'Delete')","(0.5801136184521355, 'Create')","(0.5813927073335479, 'UserFilter')","(0.5998546711200077, 'Remote')","(0.6255253203282954, 'LastAnnotation')","(0.6260943839665117, 'Commenting')","(0.6287663577061766, 'Canvas')","(0.6289254849366723, 'MoodleResourceBased')","(0.6420667359731542, 'AnnotationList')","(0.6435870124306611, 'URL')","(0.6535430036213208, 'RenameCodebook')","(0.6558805708802237, 'PreviousAssignments')","(0.6627528354841759, 'WebAnnotationClient')","(0.6650358055613643, 'Neo4J')","(0.6652474463820903, 'Categorize')","(0.6663633629395185, 'SuggestedLiterature')","(0.6737512772767967, 'HTML')","(0.6808139740380902, 'TXT')","(0.6823669044751253, 'SentimentAnalysis')","(0.6824369816530593, 'Assessing')","(0.6839919621185447, 'TextSummary')","(0.6842647906525927, 'MoodleComment')","(0.6844411886548979, 'URN')","(0.6862884662262663, 'Dropbox')","(0.6878096355773311, 'MoodleConsumer')","(0.6882340314857722, 'DOI')","(0.6885063355112203, 'Springer')","(0.6885571190345906, 'ScienceDirect')","(0.690406089452507, 'Hosting')","(0.6909351413966145, 'GoogleSheetConsumer')","(0.691372403572462, 'Hypothesis')","(0.6917301284860105, 'AnnotationServer')","(0.6924244290127692, 'MoodleProvider')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.16699576743828437, 'GoogleSheetProvider')","(0.17158751345931075, 'URL')","(0.2441880865791256, 'GoogleSheetConsumer')","(0.24703090165483038, 'AnnotationServer')","(0.2571847974422727, 'ScienceDirect')","(0.3163316886751801, 'BrowserStorage')","(0.39671046579795677, 'Dropbox')","(0.42250919237318874, 'ACM')","(0.42250919237318874, 'Alphabetical')","(0.42250919237318874, 'AnnotatedPDF')","(0.4889807414125139, 'DOI')","(0.5665882165943696, 'MoodleResourceBased')","(0.5839115532737618, 'Multivalued')","(0.5876913267236807, 'Number')","(0.5927227212436932, 'Hosting')","(0.6076505169994194, 'Date')","(0.6142234073686671, 'PDF')","(0.6172211751644574, 'HTML')","(0.6221729806060599, 'Export')","(0.629344770777013, 'TXT')","(0.63048804257154, 'LastAnnotation')","(0.6319235994004626, 'Canvas')","(0.6373425543540536, 'AnnotationList')","(0.6397883633053326, 'SentimentAnalysis')","(0.6433377140307965, 'Categorize')","(0.6453945829604992, 'Assessing')","(0.6462432658384019, 'Autocomplete')","(0.6466364448881206, 'JSON')","(0.647002990243937, 'URN')","(0.6510458452074407, 'TextSummary')","(0.6512394433045587, 'Neo4J')","(0.6520589437762184, 'MoodleComment')","(0.6528548814120896, 'Remote')","(0.6554722474983283, 'Selector')","(0.6561413811267272, 'ImportCodebook')","(0.6561677207424582, 'PreviousAssignments')","(0.6569932828393874, 'Commenting')","(0.6575891338630115, 'DeleteAll')","(0.6579041991735071, 'MoodleReport')","(0.6585990269949168, 'Replying')","(0.6596087920040821, 'ImportAnnotations')","(0.6620492887163714, 'Classifying')","(0.6627528354841759, 'BuiltIn')","(0.6634078287054581, 'SuggestedLiterature')","(0.6647889480595763, 'SidebarNavigation')","(0.665272531650883, 'MoodleResource')","(0.6657864383593934, 'MoodleConsumer')","(0.6663713727078935, 'Hierarchy')","(0.6685835851111708, 'Springer')","(0.668661275346478, 'ExportCodebook')","(0.6692980177998689, 'CodebookDelete')","(0.6694653980909824, 'Manual')","(0.669744378068108, 'Update')","(0.6698259055691842, 'Delete')","(0.6699064306864093, 'Create')","(0.6716727539542118, 'Codebook')","(0.6763417743394735, 'UserFilter')","(0.6773128575888384, 'CodebookUpdate')","(0.6790482837988392, 'RenameCodebook')","(0.6797933852017206, 'Hypothesis')","(0.680727815740917, 'ApplicationBased')","(0.683122030875274, 'MoodleProvider')","(1, 'WebAnnotationClient')"
Classifying,"(0.0985470763707773, 'SidebarNavigation')","(0.11906107767463855, 'Multivalued')","(0.12076005783827919, 'Hierarchy')","(0.12170980350361806, 'Autocomplete')","(0.151780159514594, 'Export')","(0.15476423500980035, 'Date')","(0.1608797782922487, 'Number')","(0.17152904584732726, 'CodebookUpdate')","(0.19437811329203492, 'Selector')","(0.23781748346244264, 'Replying')","(0.2815929475677694, 'MoodleReport')","(0.30041855355637875, 'SuggestedLiterature')","(0.3025007286749745, 'ImportAnnotations')","(0.3076793798098403, 'Codebook')","(0.3092059337506324, 'Assessing')","(0.3192894801408806, 'Categorize')","(0.3355727045928808, 'Commenting')","(0.33796505532047194, 'SentimentAnalysis')","(0.406985251114491, 'AnnotationList')","(0.4150506197904344, 'ImportCodebook')","(0.45733765663502907, 'ExportCodebook')","(0.4976980631216133, 'BuiltIn')","(0.5134424550090942, 'TXT')","(0.5199785527445239, 'LastAnnotation')","(0.539208992143467, 'PDF')","(0.5731290069907437, 'ACM')","(0.5731290069907437, 'Alphabetical')","(0.5731290069907437, 'AnnotatedPDF')","(0.5738276331494307, 'Neo4J')","(0.5771241824701283, 'JSON')","(0.6241023416866238, 'PreviousAssignments')","(0.6263743770376022, 'MoodleResourceBased')","(0.6437631999626299, 'MoodleComment')","(0.6446434537681411, 'URL')","(0.6470092248510184, 'MoodleConsumer')","(0.6512239150734764, 'MoodleResource')","(0.6620492887163714, 'WebAnnotationClient')","(0.6677376414257084, 'GoogleSheetProvider')","(0.6723498033060623, 'HTML')","(0.678105899803146, 'Canvas')","(0.6822540771545562, 'TextSummary')","(0.682571040673273, 'URN')","(0.6842834158457645, 'Remote')","(0.6843561018581358, 'Dropbox')","(0.6864832024574627, 'DOI')","(0.6868528920080033, 'ScienceDirect')","(0.6870894396062414, 'Springer')","(0.6874230425993793, 'Update')","(0.6874466304917992, 'Delete')","(0.6874699501029211, 'Create')","(0.6875855184198907, 'DeleteAll')","(0.6889352898299631, 'BrowserStorage')","(0.689256755623119, 'Hosting')","(0.6894356889973616, 'UserFilter')","(0.6899828986233187, 'CodebookDelete')","(0.6900625142540948, 'GoogleSheetConsumer')","(0.6903651855202015, 'RenameCodebook')","(0.6906399547092414, 'Hypothesis')","(0.6908936013086765, 'Manual')","(0.6910003932127657, 'ApplicationBased')","(0.6911189614861181, 'AnnotationServer')","(0.6920451976216688, 'MoodleProvider')","(1, 'Classifying')"
